date,location,away,home,winner,assist_percentage,assists,block_percentage,blocks,defensive_rating,defensive_rebound_percentage,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,losses,minutes_played,offensive_rating,offensive_rebound_percentage,offensive_rebounds,personal_fouls,points,steal_percentage,steals,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,win_percentage,wins
2013-12-31,"Assembly Hall, Champaign, Illinois",INDIANA,ILLINOIS,Home,47.8,11,11.5,6,102.5,74.4,29,0.5,56,0.411,23,0.536,30,0.8,24,4,225.0,98.8,40.0,12,22,80,3.7,3,0.393,22.0,0.455,10.0,59.4,41,0.569,24.1,22,34.0,0.382,13.0,0.714,10
2014-01-04,"Assembly Hall, Bloomington, Indiana",MICHIGAN-STATE,INDIANA,Away,42.1,8,2.9,1,112.3,71.0,22,0.448,48,0.396,19,0.417,20,0.65,13,5,200.0,86.2,28.1,9,12,56,9.2,6,0.208,10.0,0.5,5.0,49.2,31,0.487,20.9,15,38.0,0.368,14.0,0.667,10
2014-01-11,"Bryce Jordan Center, University Park, Pennsylvania",INDIANA,PENN-STATE,Away,61.9,13,12.5,4,107.0,65.4,17,0.431,58,0.362,21,0.603,35,0.829,29,5,200.0,111.3,45.5,15,19,79,4.2,3,0.345,20.0,0.4,8.0,54.2,32,0.529,14.1,12,38.0,0.342,13.0,0.688,11
2014-01-14,"Assembly Hall, Bloomington, Indiana",WISCONSIN,INDIANA,Home,43.8,14,13.5,5,109.1,78.6,22,0.548,62,0.516,32,0.161,10,0.7,7,5,200.0,113.6,31.0,9,12,75,7.6,5,0.226,14.0,0.286,4.0,54.4,31,0.562,10.8,8,48.0,0.583,28.0,0.706,12
2014-01-18,"Assembly Hall, Bloomington, Indiana",NORTHWESTERN,INDIANA,Away,40.0,6,5.7,2,84.4,84.4,27,0.283,60,0.25,15,0.283,17,0.765,13,6,200.0,73.4,29.5,13,19,47,7.8,5,0.3,18.0,0.222,4.0,52.6,40,0.345,11.8,9,42.0,0.262,11.0,0.667,12
2014-01-21,"Breslin Events Center, East Lansing, Michigan",INDIANA,MICHIGAN-STATE,Home,45.0,9,9.1,3,102.9,75.9,22,0.478,46,0.435,20,0.565,26,0.846,22,7,200.0,95.7,28.0,7,23,66,13.0,9,0.217,10.0,0.4,4.0,53.7,29,0.566,22.8,17,36.0,0.444,16.0,0.632,12
2014-01-26,"Assembly Hall, Bloomington, Indiana",ILLINOIS,INDIANA,Home,50.0,10,9.7,3,71.9,88.9,32,0.439,49,0.408,20,0.388,19,0.684,13,7,200.0,87.5,26.7,8,10,56,7.8,5,0.245,12.0,0.25,3.0,60.6,40,0.483,18.5,13,37.0,0.459,17.0,0.65,13
2014-01-30,"Pinnacle Bank Arena, Lincoln, Nebraska",INDIANA,NEBRASKA,Home,55.0,11,0.0,0,98.4,80.0,20,0.511,44,0.455,20,0.318,14,0.714,10,8,200.0,90.2,30.4,7,18,55,9.8,6,0.341,15.0,0.333,5.0,56.3,27,0.543,25.3,17,29.0,0.517,15.0,0.619,13
2014-02-02,"Assembly Hall, Bloomington, Indiana",MICHIGAN,INDIANA,Home,26.1,6,6.3,2,96.3,72.4,21,0.628,43,0.535,23,0.349,15,0.6,9,8,200.0,116.7,39.1,9,15,63,9.3,5,0.302,13.0,0.615,8.0,57.7,30,0.628,19.5,12,30.0,0.5,15.0,0.636,14
2014-02-08,"Williams Arena, Minneapolis, Minnesota",INDIANA,MINNESOTA,Home,36.4,8,19.0,8,100.0,76.7,23,0.49,50,0.44,22,0.32,16,0.688,11,9,200.0,90.9,25.9,7,13,60,10.6,7,0.28,14.0,0.357,5.0,52.6,30,0.521,20.8,15,36.0,0.472,17.0,0.609,14
2014-02-12,"Assembly Hall, Bloomington, Indiana",PENN-STATE,INDIANA,Away,66.7,14,20.0,7,98.5,73.3,22,0.573,41,0.512,21,0.585,24,0.75,18,10,200.0,97.0,27.8,5,14,65,6.0,4,0.317,13.0,0.385,5.0,56.3,27,0.62,25.9,18,28.0,0.571,16.0,0.583,14
2014-02-15,"Mackey Arena, West Lafayette, Indiana",INDIANA,PURDUE,Home,42.1,8,8.8,3,112.3,72.4,21,0.39,59,0.322,19,0.407,24,0.75,18,11,200.0,87.7,27.5,11,22,64,8.2,6,0.39,23.0,0.348,8.0,46.4,32,0.455,16.8,14,36.0,0.306,11.0,0.56,14
